	id	size	size	sex	height	weight	x2d	y2d	x3d	y3d	z3d
11439	94581	4	0.103448	F	165	58.0	0.269657	0.221324	-95.18152628390422	-69.88471960651042	6.816330100719212
16934	94582	1	0.0	M	173	77.0	0.855534	0.754641	-96.44991902865083	-65.03121834852048	7.317067924170843
581	94595	1	0.0	M			0.515796	0.465565	-94.86693348181346	-69.60214714672676	10.434887869030044
8270	94599	4	0.103448	M	177	77.0	0.221175	0.678056	-46.306251709349084	55.31340584593139	41.93596439838423
5146	94603	1	0.0	M	184	95.0	0.540054	0.282616	-48.1615978779476	55.46723208856698	42.886694633955464
8271	94606	1	0.0	M	181	78.0	0.639882	0.234793	-41.03194632427956	55.610230024141444	48.37306337873234
8272	94607	2	0.034483	M	177	71.0	0.398747	0.22444	-46.60367779642236	57.32620116110218	44.66955761125479
12675	94612	2	0.034483	M	182	74.0	0.821475	0.316019	-43.00020463455164	56.15774519255187	49.292962877457036
7411	94614	1	0.0	M			0.52145	0.797156	-57.96147704080389	55.33600287425788	39.005359899810145
1316	94617	1	0.0	M			0.415119	0.496121	-41.32562341557846	55.66966472393162	51.8068869709562
2484	94645	1	0.0	M			0.614882	0.401106	-54.396651263969865	55.407501842045114	41.748544272198586
16935	94648	10	0.310345	F	176	65.0	0.513157	0.068111	-33.0832458091312	0.12205976010881443	-7.365866703663642
18462	94651	2	0.034483	M	180	68.0	0.406491	0.069952	14.241613663384594	-19.720896395570904	37.16559286252379
5882	94655	2	0.034483	F	164	70.0	0.497108	0.768389	-21.095592316842684	48.85262273002111	10.259331589366088
15523	94656	2	0.034483	M	178	77.0	0.379161	0.120955	5.1252898475009445	28.810405764444457	-76.41397101714419
8273	94659	1	0.0	M	176	75.0	0.653523	0.775472	4.846003918319013	29.28247540069811	-73.1606515927429
15524	94669	1	0.0	M	171	74.0	0.53029	0.917791	4.660232467378126	29.92328681617392	-70.84288589311296
6645	94672	1	0.0	M	179	97.0	0.533506	0.773344	-96.67060779640194	-57.757482828331	-24.452268376917274
16936	94678	1	0.0	F	172	58.0	0.887605	0.709778	-95.48233253745725	-57.73364983906859	-23.53787358612113
14073	94684	4	0.103448	F	171	62.0	0.90685	0.526178	-44.1439663943648	-11.144241135484897	-33.89168583848446
9252	94697	2	0.034483	M	173	68.0	0.170827	0.607879	-38.40495078649188	32.896812556729024	29.635397715770118
9253	94704	3	0.068966	M	171	75.0	0.193804	0.37286	23.667304447259017	39.34753434209984	19.75547738788984
9254	94716	3	0.068966	M			0.74699	0.303123	18.564918767298106	36.89765962611875	31.48941865626817
6646	94717	7	0.206897	M	165	68.0	0.722715	0.336275	26.847412695102157	8.226897379251524	-10.194123928498842
16937	94729	7	0.206897	F	172	60.0	0.345041	0.94058	-6.950505434819119	-36.76077855598152	-9.445770892269067
1938	94751	1	0.0	M			0.423715	0.622615	88.03196710076905	-83.32668386881214	66.22913984021791
1939	94752	1	0.0	M			0.421167	0.61847	89.66993700320553	-59.05089908999888	28.640332200094846
2485	94754	1	0.0	F	165	55.0	0.638108	0.581105	85.31154625531953	-63.74099283451722	27.186178190973312
14074	94756	3	0.068966	M	179	71.0	0.791553	0.245589	40.53763094998168	-13.796885814107597	-25.50637048585367
15525	94757	6	0.172414	F	170	63.0	0.245439	0.157516	-61.817250992289495	-19.72334929044399	-35.65365911211257
18463	94761	1	0.0	M	190	96.0	0.821025	0.829094	-93.25590116931278	-51.76910505749858	-39.23937983499949
15526	94770	2	0.034483	M	170	62.0	0.201758	0.811753	-39.161626761853235	-17.961036337748446	-26.409718262311067
6647	94773	1	0.0	F	169	62.0	0.223957	0.528538	16.782628822459372	9.812586421744466	-50.27586237576804
8274	94782	2	0.034483	M	176	73.0	0.52897	0.823633	-18.336267588236318	35.107077137896866	-10.097457891777058
18464	94816	1	0.0	M	180	82.0	0.795027	0.850299	-34.076060441419045	53.055284869630405	13.757292587670122
18465	94817	2	0.034483	M	176	65.0	0.456715	0.954933	-41.799849624559414	52.900370439424734	7.813726447495164
8275	94820	6	0.172414	M	175	69.0	0.39358	0.211587	-67.60217459369356	8.473882588353506	-7.621967113353581
16938	94822	2	0.034483	M	165	60.0	0.185568	0.818721	-48.26286893033642	-36.123335974887326	9.022121434289438
12676	94839	7	0.206897	M	184	72.5	0.445044	0.892501	54.68056292029025	-28.70909290360243	31.570802911929885
8276	94840	2	0.034483	M	192	93.0	0.226756	0.660304	-1.4095062013547306	76.57210945810587	-22.114848138618136
16939	94842	2	0.034483	M	179	61.0	0.245898	0.858393	89.34691338285381	-69.640642880851	71.95404052064177
15527	94844	5	0.137931	M	178	72.0	0.392018	0.101082	34.89203245530746	-30.777318532309067	-59.893776449032565
16940	94846	2	0.034483	F	178	73.0	0.307735	0.90622	34.87468466830568	-26.79567118871377	-51.681016566334016
7412	94855	2	0.034483	M			0.223584	0.408859	-48.23233187883467	47.02501147059316	41.236660746485555
9255	94858	6	0.172414	M	180	70.0	0.717987	0.260095	-58.48865038266851	14.463560555070861	30.827780040880572
3585	94863	8	0.241379	F	159	51.0	0.293838	0.535133	-80.08959996418626	-38.547407143116885	29.72204277275122
18466	94884	4	0.103448	F	163	52.0	0.955571	0.452606	-59.352181882386425	5.950163337269876	21.589512590197902
12677	94886	11	0.344828	M	180	70.0	0.83065	0.26613	-11.019501086573767	34.268910819036314	-7.874380060237613
12678	94891	1	0.0	M	182	86.0	0.78118	0.759067	-38.5836656909959	77.02014106710352	40.93161381162929
222	94901	2	0.034483	M			0.503279	0.479334	-11.724585965186055	9.820109245624352	-10.124862520255116
11440	94926	2	0.034483	M	170	75.0	0.552883	0.869938	13.148295668414292	27.139496386735573	-4.933143089340472
1317	94934	1	0.0	F			0.43648	0.459551	13.022013984914906	-10.064998069759008	-31.009708132450882
5147	94942	1	0.0	M	173	75.0	0.662248	0.674581	-68.50935825127475	37.31806499793622	53.94819923297814
5148	94943	1	0.0	M	180	77.0	0.662181	0.677376	13.724299632460657	11.339341109932825	17.605441504809868
9256	95004	1	0.0	M			0.641883	0.213489	-96.81172287289188	-69.37754384807505	-1.344791264756993
10475	95029	3	0.068966	F			0.374923	0.839429	-94.55921724473428	-69.05612829435775	1.9591114106925591
11441	95031	2	0.034483	F	157	50.0	0.383056	0.845052	38.75159433857938	-13.460190082515986	-18.227592692516808
12679	95032	4	0.103448	M	186	95.0	0.617586	0.128266	-26.354670657759875	30.13442679242221	14.520533685712762
15528	95033	3	0.068966	M	186	80.0	0.403763	0.101096	-37.905586477006615	20.871547451353667	11.250344069566713
15529	95036	2	0.034483	M	178	74.0	0.869155	0.32661	-5.210807757735314	76.944709583497	-21.154692230866246
18467	95067	12	0.37931	M	180	80.0	0.056508	0.351772	-37.669724362844384	45.002519935812614	17.558925638276552
11442	95069	2	0.034483	M	176	67.0	0.458389	0.859066	-76.80717313840924	-36.91847764165465	49.91558457961359
16941	95070	3	0.068966	M	187	79.0	0.541287	0.192112	-50.132583106971964	-22.80892284958559	36.74533999614181
10476	95085	4	0.103448	M	183	76.0	0.745052	0.272193	49.451537288635436	-40.065292558334455	42.634629219610865
14075	95093	3	0.068966	F	168	76.0	0.612805	0.90938	25.70678923033044	-39.51082012619414	12.507323226102741
8277	95101	2	0.034483	M	183	70.0	0.207624	0.40429	-11.024775387100245	11.321101223893704	25.746136166087677
10477	95102	2	0.034483	M	178	75.0	0.539628	0.856747	-11.053927565905134	10.208097535107886	25.975774428177733
11443	95123	4	0.103448	F	168	50.0	0.855769	0.489786	15.202961008939525	36.2427745213384	-37.16748959579266
9257	95129	2	0.034483	M			0.620389	0.202902	50.5683287401714	-27.672656738592366	-41.971006164660714
4307	95133	7	0.206897	M	173	73.0	0.671578	0.363414	-49.95195592625972	-4.760754800377951	29.21580942227057
7413	95139	1	0.0	M	178	80.0	0.702675	0.715671	-46.61411228266145	62.319442802087366	56.56196411995321
2486	95165	2	0.034483	M			0.353619	0.447582	-46.20574610413001	62.9721707121944	59.3369272149812
18468	95184	2	0.034483	F	168	57.0	0.490939	0.059248	-62.958736120224	6.352327680858018	50.414562130735426
6648	95187	2	0.034483	M	170	78.0	0.633874	0.755072	-34.60162647189631	77.69170102079246	16.329264559334224
223	95221	1	0.0	M			0.513618	0.529553	-94.52502350250776	-47.46235804803502	-45.15575376953608
3586	95222	3	0.068966	M			0.312243	0.453262	-22.584652996559452	10.570960057223791	-38.18370971210359
18469	95225	2	0.034483	M	174	61.0	0.248391	0.881871	49.83329325052347	15.05478023369189	22.6259824814439
16942	95233	1	0.0	M	191	97.0	0.781135	0.838536	84.55876928316714	-25.858427492388312	66.51409475970549
6649	95234	5	0.137931	M	177	71.0	0.731061	0.345003	87.12150258521817	-52.17791618626249	67.6218210213927
10478	95239	8	0.241379	F	171	58.0	0.518906	0.150221	-39.96575213172335	41.50349500749255	5.115140153396256
3073	95240	6	0.172414	F			0.384538	0.363432	-92.02036649982989	-85.19840888572138	-34.25063725726263
15530	95256	13	0.413793	M	165	61.0	0.453565	0.959476	-57.98176680665774	-1.6057311790685276	-5.40457567693099
18470	95258	1	0.0	F	180	82.0	0.724144	0.117911	-37.453046076779074	61.6143268685649	11.472136346020285
3074	95264	1	0.0	M			0.607321	0.650372	-68.22542029611922	33.23935088532852	63.65458231044479
11444	95291	2	0.034483	F	158	47.0	0.142157	0.572606	12.389927983113722	50.00582392349868	-56.6284600218267
15531	95311	1	0.0	F	153	46.0	0.888292	0.665337	11.831282153835676	50.89241643283421	-50.1480951877351
10479	95316	1	0.0	M	182	76.0	0.835318	0.619516	-22.183317604375013	59.416823210321084	-9.039717690141835
9258	95330	1	0.0	M	190	95.0	0.614433	0.202597	-94.92011012451778	-85.22060750344457	0.9006474594075842
5883	95334	2	0.034483	M	170	65.0	0.520121	0.76717	-33.35826171931827	27.648150640133615	-4.887104245646422
16943	95337	4	0.103448	M	185	72.0	0.841163	0.231609	-96.02686993904784	-55.68072489121911	-19.385019493897925
11445	95339	6	0.172414	M	178	70.0	0.766711	0.272796	-74.84381398506396	-17.07296209327455	32.62594207608898
9259	95341	3	0.068966	M	175	71.0	0.385773	0.205851	-80.33690782979134	-45.51339198730354	27.387004196842426
12680	95345	1	0.0	F	180	70.0	0.215316	0.758319	-82.93546957209293	-45.32504358721093	28.151661558470998
224	95348	1	0.0	F			0.5248	0.520744	-79.37064379525891	-45.2535446194237	30.89484593085944
3587	95358	1	0.0	M			0.392013	0.672315	-78.18236853631424	-45.22971163016129	31.809240721655588
10480	95359	1	0.0	F	168	60.0	0.303004	0.221514	-83.12168484851895	-45.02951275076576	30.311783169834857
6650	95361	2	0.034483	M			0.216828	0.466908	-80.7451343306296	-44.981846772240935	32.14057275142716
6651	95362	1	0.0	F			0.298893	0.323627	-78.36858381274027	-44.934180793716116	33.969362333019454
10481	95365	5	0.137931	M	189	96.0	0.533647	0.896335	-80.93157151979817	-44.858956225311076	34.22187231865799
10482	95366	5	0.137931	M	180	78.0	0.719448	0.242582	-0.3097621747201629	21.984271644860105	30.077457917568
7414	95369	1	0.0	M	183	75.0	0.245888	0.658663	38.04854463128066	-28.529123155642722	-44.05656411865041
12681	95381	1	0.0	M	184	81.0	0.173965	0.312871	37.94071296183684	-29.05295310815659	-42.91423221134547
10483	95393	1	0.0	M	175	76.0	0.673094	0.805835	33.187611926058146	-29.14828506520623	-46.57181137453006
10484	95401	3	0.068966	M	183	72.0	0.844939	0.630402	-57.811387191738845	-31.620875947217325	-29.862436317772502
18471	95412	2	0.034483	F	170	63.0	0.512385	0.966245	-82.45468825430657	-40.915909043926206	2.561169246878425
8278	95413	2	0.034483	M	187	88.0	0.738664	0.722896	-92.03748087037872	-54.439237090557754	-25.07899819215275
10485	95417	1	0.0	M	185	85.0	0.743346	0.75579	14.310590975988305	-0.6276717095035229	16.87515051401066
11446	95419	2	0.034483	M	182	82.0	0.655368	0.839261	-93.61794135777676	-50.9990127107221	-50.03796752874969
582	95421	1	0.0	M	178		0.522883	0.536121	-95.9907431581909	-31.144557502343545	-60.073121439495736
583	95422	1	0.0	M	178	84.0	0.529127	0.540264	-95.3044367310266	-29.274153415952973	-53.71566666243034
584	95424	1	0.0	M			0.525942	0.540218	-96.49271198997128	-29.297986405215383	-54.63006145322649
9260	95435	4	0.103448	M	180	85.0	0.169993	0.437756	-66.22164837663583	-15.63000240864484	-71.46841222667845
5149	95436	1	0.0	M	180	84.0	0.567782	0.729035	18.605046253060877	-13.998714326967287	-4.564406327151076
1318	95443	1	0.0	M			0.537292	0.584215	17.226361456160284	-13.058543741249363	-3.0525855600416687
16944	95444	2	0.034483	M	179	89.0	0.802196	0.831778	17.728717403730293	-12.85017965113521	-1.4833232904307967
4308	95449	3	0.068966	M	176	72.0	0.527714	0.730468	15.01580590131242	12.248426074623765	-13.714075635092883
7415	95455	2	0.034483	F	168	56.0	0.19609	0.544816	-14.040760983726132	61.17608564188256	13.530789416441362
8279	95462	1	0.0	M	173	75.0	0.192025	0.44367	-52.25666018658777	56.732644857268106	47.835771226709774
8280	95482	5	0.137931	M	175	62.0	0.317473	0.772672	-58.07876795364177	-36.66413146354774	3.9086378609167722
5150	95483	3	0.068966	M	176	73.0	0.444462	0.272196	-57.11394925113003	-53.251537622966	-25.240355186683175
14076	95490	2	0.034483	M	182	82.0	0.097959	0.383063	-39.95773182163806	71.78401610983161	30.426849444807722
5151	95496	1	0.0	M	173	77.0	0.644963	0.697468	-46.67968293500233	71.77582521581822	27.478977662659748
14077	95502	11	0.344828	F	173	63.0	0.511549	0.098085	-14.071399375602102	8.796904998891705	-20.82691527845349
12682	95505	1	0.0	M	173	75.0	0.240716	0.779091	-62.03426032453342	3.5300979958598173	17.94773738503997
10486	95516	4	0.103448	M	187	83.0	0.629204	0.184205	-61.1258778862389	15.257765749433851	34.287138917714124
225	95526	4	0.103448	M			0.518452	0.745214	-69.66688504135702	2.9322163697506305	37.21275201599532
14078	95538	4	0.103448	M	175	85.0	0.688801	0.88375	-51.69635252501347	47.73069204863417	47.672196809391636
7416	95541	1	0.0	M	180	91.0	0.655908	0.751368	-40.758722214497155	47.68923222305453	56.70151457790846
16945	95544	1	0.0	M	185	84.0	0.930881	0.597075	-53.829750062888564	47.42706934116802	46.64317187915084
14079	95546	4	0.103448	M	178	72.0	0.902497	0.646238	-50.15392280591601	47.91515091905958	51.827624590024215
15532	95549	1	0.0	M	182	89.0	0.621964	0.113742	-51.82548215602287	48.18089051892674	52.844752712892884
2487	95551	2	0.034483	M			0.356379	0.443206	-48.260656379188845	48.252389486713966	55.58793708528134
15533	95552	6	0.172414	M	186	83.0	0.39172	0.087806	13.991089414045183	18.923813007796806	-26.858023535940813
14080	95568	3	0.068966	M	177	57.0	0.282624	0.834693	27.904816450512005	-50.165638581981604	-6.603602448056056
15534	95569	2	0.034483	M	184	82.0	0.551989	0.925799	72.28358913439963	-71.89574646669072	-12.353922878600079
6652	95571	3	0.068966	M	179	76.0	0.72614	0.711575	66.70498512485999	-71.23697386615814	-13.235364834527545
14081	95573	2	0.034483	M	184	94.0	0.815926	0.793013	35.50335293939306	4.279040653110556	-17.732063869551332
7417	95574	1	0.0	M			0.784977	0.578711	-46.38907879883263	-2.5520506503477125	-13.252079118197216
7418	95581	2	0.034483	M			0.195863	0.478094	-35.33777991247798	22.17094556992798	3.730162443947938
18472	95582	1	0.0	F	163	63.0	0.495894	0.058263	-44.48716042818276	46.48878097274271	5.167692562558591
6653	95593	3	0.068966	M	174	66.0	0.709172	0.33229	-53.918670744857856	25.385943774223453	17.498895597599148
11447	95597	9	0.275862	M	184	95.0	0.139011	0.426555	-28.17110537508353	-15.407174211571807	-29.634381230448508
15535	95601	3	0.068966	M	184	76.0	0.1897	0.816492	-2.544415921779977	2.6463092633102256	-19.904664568680577
18473	95608	2	0.034483	M	181	85.0	0.714581	0.914031	-90.11726613753862	-50.54262848751587	3.482175404657358
15536	95622	1	0.0	F	162	61.0	0.50681	0.919479	-21.934889418670547	77.04684763841335	-12.963216633055577
11448	95628	2	0.034483	F	160	52.0	0.234392	0.267276	-22.28014532312006	78.14084399798236	-10.142819771108979
9261	95630	1	0.0	M	176	80.0	0.662246	0.792117	-22.495669364170638	78.23890313543058	-6.3629418330486445
8281	95633	2	0.034483	M	176	62.0	0.325165	0.761761	-17.247558504056183	26.856698814556452	-35.48387549359944
11449	95634	1	0.0	M			0.587916	0.164297	26.177429133774417	-10.448206296911255	-69.17281017110211
1940	95649	2	0.034483	M			0.611172	0.427587	-31.824967795610224	-23.317373778543736	-62.87648371956753
1319	95651	3	0.068966	M			0.543116	0.392763	-45.04907553474666	23.06448832574718	-19.211829922882163
9262	95681	4	0.103448	M	174	68.0	0.464676	0.841084	-45.96770780625219	36.854182495309956	32.13155639919684
5884	95691	1	0.0	M	177	74.0	0.491812	0.75884	-50.65580639914246	37.680916581264235	31.652331087670717
11450	95702	1	0.0	M	180	95.0	0.651284	0.828082	-47.090980622308436	37.75241554905146	34.39551546005915
8282	95708	2	0.034483	M	180	88.0	0.607789	0.211557	-41.74374195705741	37.85966400073231	38.51029201864181
5152	95718	1	0.0	M	174	83.0	0.642366	0.690745	10.948157232317207	67.96329484827264	-21.567262708409274
12683	95722	12	0.37931	M	174	70.0	0.358256	0.136949	-53.683790626474654	-3.1220008120791234	-5.984474456245972
16946	95726	5	0.137931	M	175	73.0	0.947694	0.676305	-89.80086490974293	-56.26954324955652	-19.83067941460511
7419	95729	4	0.103448	M	176	72.0	0.409788	0.224731	-79.99226510217134	-45.57099821541489	34.2532319584963
5153	95730	1	0.0	M	167	60.0	0.492548	0.737383	-82.97661711103666	-44.522344479702156	26.699648826448893
5154	95731	3	0.068966	M	170	72.0	0.369949	0.707947	-80.26604659897443	-44.36822389260814	29.55327720876119
7420	95733	2	0.034483	M	173	66.0	0.74105	0.351801	-33.01432236858645	-12.335632651730911	9.426715424563758
10487	95734	1	0.0	M	186	88.0	0.577371	0.173208	13.38233291697368	19.146565813563605	-10.878416511530938
16947	95737	4	0.103448	M	172	88.0	0.09216	0.357357	-61.38144024820577	12.223339601186657	25.37837421783575
2488	95743	1	0.0	M			0.593746	0.635792	-60.37285423018721	11.302726759651154	29.98444170916927
18474	95746	3	0.068966	M	191	85.0	0.940703	0.669225	-43.567316415151375	-16.8008225556833	-12.180179668400669
11451	95753	3	0.068966	M	180	66.0	0.29676	0.805689	-36.60872341692218	13.772294401770175	18.04160742052027
11452	95758	3	0.068966	M	181	72.0	0.373254	0.169134	-79.77588311040232	-44.08714681321478	19.40912516532952
15537	95759	3	0.068966	M	183	74.0	0.389174	0.114265	-81.53010423663825	-44.505879297148944	20.069820565168225
6654	95764	1	0.0	M	177	69.0	0.754518	0.599184	-95.45381394345775	-70.49761205786187	-3.299004238715624
1941	95766	1	0.0	M			0.547773	0.63896	-95.63988127805538	-70.08698769507315	-1.0863345979297376
585	95775	3	0.068966	M			0.455919	0.529204	-76.06935039123984	-2.4518094719568944	-17.74084669189877
16948	95781	1	0.0	M	186	105.0	0.796303	0.825795	-63.098432888653804	5.581831102954274	53.39236806269491
1942	95799	3	0.068966	M			0.393716	0.625819	-91.42751699952039	-92.99221050662383	-25.77634891624153
16949	95802	1	0.0	F	165	65.0	0.836257	0.778144	-90.70598081281972	-91.55215243169062	-26.51214742765206
14082	95806	1	0.0	M	174	74.0	0.33471	0.866946	-95.20895976828075	-81.08224835827079	5.427614945184634
8283	95808	1	0.0	M	175	80.0	0.59984	0.217956	-94.02068450933608	-81.05841536900839	6.342009735980781
12684	95812	1	0.0	M	179	92.0	0.562272	0.141224	-58.3293631775685	-3.4919703701445886	-22.340512683322792
